business_id,name,address,city,postal_code,lat,lon,tract_geoid,median_household_income,poverty_rate_pct,access_class,access_score
PR0420854,VITALITY BOWLS SUPER FOOD AND CAFE,1053 COCHRANE RD STE 180,Morgan Hill,95037,37.1563949,-121.6524686999,06085512308,248750,3.0,well_served,1
PR0420949,VOICES COLLEGE - BOUND LANGUAGE ACADEMY,715 HELLYER AV,San Jose,95111,37.2844081,-121.8195925999,06085503210,120729,3.0,underserved,6
PR0420961,GEN KOREAN BBQ HOUSE,1628 HOSTETTER RD STE F,San Jose,95131,37.3872887,-121.8854281999,06085504317,180859,2.7,well_served,2
PR0420983,SILICON VALLEY ORANGE SUNRISE #2,2652 ALUM ROCK AV STE F,San Jose,95116,37.361516,-121.8361519999,06085504002,92091,11.3,underserved,8
PR0420984,BUCHSER MIDDLE SCHOOL - CAFETERIA,1111 BELLOMY ST,Santa Clara,95050,37.3438189,-121.9430732,06085505700,125740,18.4,underserved,8
PR0420990,ACE INSPIRE ACADEMY,1155 E JULIAN ST,San Jose,95116,37.3509806,-121.8720554,06085501401,80216,7.9,underserved,8
PR0420995,MARI'S DELIGHTS,1507 S WINCHESTER BL,San Jose,95128,37.2966296,-121.9504437,06085506505,115833,15.2,highly_underserved,9
PR0421015,GATEWAY SCHOOL-FOOD SERVICES,7151 HANNA ST,Gilroy,95020,37.001069,-121.571692,06085512512,101793,12.0,highly_underserved,9
PR0421025,FAZ RESTAURANT & BAR,181 E TASMAN DR STE 40,San Jose,95134,37.4124686,-121.9386428,06085505015,167422,3.5,moderate,5
PR0421028,BON APPETIT AT AMAZON SJC 25,2795 AUGUSTINE DR,Santa Clara,95054,37.3823592,-121.9776144,06085505202,164928,19.1,underserved,8
PR0421057,ALOFT SANTA CLARA - REFUEL MARKET,510 AMERICA CENTER CT,San Jose,95002,37.4182083,-121.9785172,06085504602,121953,7.5,moderate,5
PR0421058,ALOFT SANTA CLARA - WXYZ BAR,510 AMERICA CENTER CT,San Jose,95002,37.4182083,-121.9785172,06085504602,121953,7.5,moderate,5
PR0421060,NOLA STREET KITCHEN,1340 1ST ST # E,Gilroy,95020,37.01259598,-121.5954050243,06085512510,117083,3.7,highly_underserved,9
PR0421062,CHIPOTLE MEXICAN GRILL #2549,20688 HOMESTEAD RD,Cupertino,95014,37.3375389,-122.0370007,06085507805,201939,7.1,moderate,4
PR0421063,ROCKETSHIP MATEO SHEEDY,788 LOCUST ST,San Jose,95110,37.3217851,-121.8865794999,06085501700,94736,13.1,underserved,8
PR0421067,QUICKLY,1712 MIRAMONTE AV # A,Mountain View,94040,37.3728763,-122.0875542,06085509901,250001,1.6,well_served,0
PR0421086,TOWNEPLACE SUITES SUNNYVALE,606 S BERNARDO AV,Sunnyvale,94087,37.373415,-122.056266,06085508401,198816,1.7,moderate,3
PR0421092,THE DOMAIN HOTEL - BAR & DINNER,1085 E EL CAMINO REAL,Sunnyvale,94087,37.352821,-122.002066,06085508508,133065,10.3,underserved,8
PR0421094,CURRY UP NOW,3250 ZANKER RD STE 30,San Jose,95134,37.4021146,-121.9332627,06085505006,240086,6.6,moderate,4
PR0421122,CAFE DIO,151 E MAIN ST,Los Gatos,95030,37.22137,-121.977338,06085507004,175347,8.3,moderate,5
PR0421139,BEVMO! #009,4700 EL CAMINO REAL,Los Altos,94022,37.3999919,-122.1121971,06085510400,250001,1.7,well_served,1
PR0421140,NETFLIX,131 ALBRIGHT WY,Los Gatos,95032,37.257817,-121.963866,06085507203,224464,5.5,moderate,4
PR0421170,ROUND 1 BOWLING AND AMUSEMENT,2200 EASTRIDGE LP STE 2094,San Jose,95122,37.3256016,-121.8138639999,06085503305,103000,13.6,highly_underserved,9
PR0421218,VITALITY BOWLS,209 CALIFORNIA AV,Palo Alto,94306,37.4282754,-122.1431946,06085511501,173470,10.3,underserved,7
PR0421267,BON APPETIT @ SAMSUNG SSI,3655 N 1st ST,San Jose,95134,37.4096885,-121.9463778,06085505014,159833,7.8,highly_underserved,9
PR0421268,WORLD FRESH FRUITS & KHO BO INC,3005 SILVER CREEK RD STE 126,San Jose,95121,37.3090635,-121.8135300999,06085503304,101039,9.4,underserved,7
PR0421276,VOLTAIRE COFFEE HOUSE,360 S MARKET ST STE 80,San Jose,95113,37.3302384,-121.8871682999,06085500800,151357,10.9,underserved,8
PR0421402,C415 501 SOUTH BAR,4900 MARIE P DEBARTOLO WY,Santa Clara,95054,37.402317,-121.9689953999,06085505010,202663,9.9,underserved,7
PR0421403,C414 501 NORTH BAR,4900 MARIE P DEBARTOLO WY,Santa Clara,95054,37.402317,-121.9689953999,06085505010,202663,9.9,underserved,7
PR0421443,ST. VICTOR CHURCH - KITCHEN,3108 SIERRA RD,San Jose,95132,37.397149,-121.852012,06085504307,154801,4.3,underserved,6
PR0421446,PAPA JOHN'S PIZZA,2668 MONTEREY RD STE 170,San Jose,95111,37.2956893,-121.8526863999,06085503221,49323,23.2,highly_underserved,9
PR0421471,LYNBROOK HIGH SCHOOL - SNACK BAR,1280 JOHNSON AV,San Jose,95129,37.3011698,-122.0053339,06085507904,250001,1.5,moderate,3
PR0421605,GIDEON HAUSNER JEWISH DAY SCHOOL - BLDG 470,450 SAN ANTONIO RD,Palo Alto,94306,37.4128672,-122.1046357,06085509302,169896,5.2,underserved,6
PR0421635,THE NEST HOTEL - KITCHEN,3901 EL CAMINO REAL,Palo Alto,94306,37.4173459999,-122.1289907,06085510700,182266,3.3,moderate,4
PR0421675,MODO HAWAII,2000 EL CAMINO REAL # 11,Santa Clara,95050,37.3517327,-121.9598042999,06085505500,171855,3.9,moderate,4
PR0421688,LAZY DOG RESTAURANT & BAR,19359 STEVENS CREEK BL,Cupertino,95014,37.3228906999,-122.0542618,06085507701,234886,1.7,well_served,0
PR0421739,BON APPETIT @ SERVICENOW,2235 LAWSON LN # C,Santa Clara,95054,37.3758338,-121.9631187,06085505202,164928,19.1,underserved,8
PR0421762,SEE'S CANDIES SF 83,15466 LOS GATOS BL,Los Gatos,95030,37.2441186,-121.9579316,06085506801,250001,3.6,well_served,2
PR0421764,L & L HAWAIIAN BBQ,5730 COTTLE RD STE 120,San Jose,95123,37.2482272,-121.8026626999,06085512058,138750,4.4,moderate,5
PR0421905,C516 OWNER'S CLUB SOUTH BAR,4900 MARIE P DEBARTOLO WY,Santa Clara,95054,37.402317,-121.9689953999,06085505010,202663,9.9,underserved,7
PR0421928,SUPER DUPER BURGERS,15991 LOS GATOS BL,Los Gatos,95030,37.2311401,-121.9842822,06085507206,250001,1.1,moderate,3
PR0421940,WE OLIVE,112 N SANTA CRUZ AV,Los Gatos,95030,37.2246793,-121.9826686,06085507004,175347,8.3,moderate,5
PR0421941,SURF CITY SQUEEZE,2200 EASTRIDGE LP # 2103,San Jose,95122,37.3256016,-121.8138639999,06085503305,103000,13.6,highly_underserved,9
PR0421942,WOW TEA DRINK,19505 STEVENS CREEK BL # 102,Cupertino,95014,37.3232817,-122.0128919,06085508102,216094,0.5,moderate,3
PR0421945,POPEYES LOUISIANA KITCHEN,7270 BOLLINGER RD STE 20,San Jose,95129,37.3119155,-122.0318993999,06085507905,141429,3.8,underserved,7
PR0421987,VITALITY BOWLS,650 CASTRO ST STE 140,Mountain View,94041,37.3879696,-122.0829683,06085509600,188676,14.7,underserved,6
PR0421990,STARBUCKS COFFEE COMPANY,20676 HOMESTEAD RD,Cupertino,95014,37.3374142,-122.0365521,06085507805,201939,7.1,moderate,4
PR0421993,NATURE'S ORGANIC ICE CREAM,279 W WASHINGTON AV,Sunnyvale,94086,37.3765215,-122.0322244999,06085508602,180959,7.9,underserved,6
PR0421995,THE ORIGINAL LUISA & SON BAKE SHOP,62 DIXON RD,Milpitas,95035,37.4576598,-121.9105577,06085504422,141111,9.7,underserved,7
PR0421996,BUDDHIST TZU CHI FOUNDATION,2355 OAKLAND RD,San Jose,95131,37.40275,-121.9036469999,06085504318,106535,14.6,underserved,7
PR0422001,SHAKE TEA,925 BLOSSOM HILL RD SP 1378,San Jose,95123,37.2525161,-121.8630003,06085512027,106406,7.2,underserved,8
PR0422027,TEALITE DRINKS & SNOW,624 TENNENT STATION,Morgan Hill,95037,37.1134533,-121.6386023999,06085512307,148064,3.4,moderate,4
PR0422028,SUE'S GALLERY CAFE,14665 BIG BASIN WY,Saratoga,95070,37.2555908,-122.0376461,06085507302,250001,4.7,well_served,1
PR0422029,ALMADEN GOLF AND COUNTRY CLUB - SNACK BAR,6663 HAMPTON DR,San Jose,95120,37.2139669,-121.8666094999,06085511910,250001,5.9,moderate,3
PR0422030,ALMADEN GOLF AND COUNTRY CLUB - UPPER GRILL BAR,6663 HAMPTON DR,San Jose,95120,37.2139669,-121.8666094999,06085511910,250001,5.9,moderate,3
PR0422038,UMI HANDROLL BAR,387 S 1ST ST STE 101,San Jose,95113,37.3302363,-121.8863575,06085500800,151357,10.9,underserved,8
PR0422041,BLACK SHEEP BRASSERIE & STACKS,1202 LINCOLN AV # 30,San Jose,95125,37.3069298,-121.8995037999,06085502400,222311,6.8,moderate,3
PR0422051,ALMADEN GOLF AND COUNTRY CLUB - KITCHEN,6663 HAMPTON DR,San Jose,95120,37.2139669,-121.8666094999,06085511910,250001,5.9,moderate,3
PR0422052,ALMADEN GOLF AND COUNTRY CLUB - MEN'S LOUNGE BAR,6663 HAMPTON DR,San Jose,95120,37.2139669,-121.8666094999,06085511910,250001,5.9,moderate,3
PR0422065,Vi at Palo Alto-Bar,600 SAND HILL RD,Palo Alto,94304,37.439314,-122.175881,06085511609,148365,6.0,underserved,6
PR0422071,VITALITY BOWLS #008,19700 VALLCO PY STE 160,Cupertino,95014,37.3256172,-122.0126569999,06085508102,216094,0.5,moderate,3
PR0422084,HAPPY LEMON,520 LAWRENCE EX STE 301,Sunnyvale,94085,37.382968,-121.9953169,06085508708,250001,7.3,moderate,5
PR0422086,JERSEY MIKE'S SUBS,870 BLOSSOM HILL RD STE B,San Jose,95123,37.2479468,-121.8579416999,06085512052,132699,5.5,underserved,6
PR0422087,MOMO GRILL,12100 SARATOGA - SUNNYVALE RD,Saratoga,95070,37.293138,-122.0322055,06085507401,244046,2.3,well_served,2
PR0422154,SUMMIT TAHOMA,285 BLOSSOM HILL RD,San Jose,95123,37.25148,-121.81552,06085512022,94495,17.9,highly_underserved,11
PR0422325,CHAVEZ FRESH FRUITS AND SNACKS,2200 EASTRIDGE LP # FCK7,San Jose,95122,37.3256289,-121.8139115,06085503305,103000,13.6,highly_underserved,9
PR0422327,BANRASIYA THE TASTE OF BANARAS,60 4TH ST # 104,Gilroy,95020,37.0095559,-121.5710982,06085512603,90139,14.8,underserved,8
PR0422335,MAYFAIR COMMUNITY CENTER,2039 KAMMERER AV,San Jose,95116,37.3508223,-121.8442874,06085503711,109167,16.5,underserved,8
PR0422337,CYPRESS COMMUNITY AND SENIOR CENTER,403 CYPRESS AV,San Jose,95117,37.3209627,-121.9604818,06085506301,138411,9.6,underserved,7
PR0422338,SOUTHSIDE COMMUNITY AND SENIOR CENTER,5585 COTTLE RD,San Jose,95123,37.2522766,-121.8046916,06085512022,94495,17.9,highly_underserved,11
PR0422339,GARDNER SENIOR CENTER,520 W VIRGINIA ST,San Jose,95125,37.3197519,-121.8955500999,06085501800,142235,6.8,underserved,6
PR0422340,ROOSEVELT COMMUNITY AND SENIOR CENTER,901 E SANTA CLARA ST,San Jose,95116,37.3454726999,-121.8718584,06085501401,80216,7.9,underserved,8
PR0422341,BERRYESSA COMMUNITY AND SENIOR CENTER,3050 BERRYESSA RD,San Jose,95132,37.3918919,-121.8493869999,06085504307,154801,4.3,underserved,6
PR0422342,WILLOW GLEN COMMUNITY AND SENIOR CENTER,2175 LINCOLN AV,San Jose,95125,37.2911068,-121.8889421999,06085502500,225694,4.6,moderate,3
PR0422343,SEVEN TREES COMMUNITY AND SENIOR CENTER,3590 CAS DR,San Jose,95111,37.28502,-121.833172,06085503217,81786,5.5,underserved,7
PR0422344,ALMA COMMUNITY AND SENIOR CENTER,136 W ALMA AV,San Jose,95110,37.3143591,-121.8762487999,06085503121,92607,13.3,highly_underserved,9
PR0422345,EVERGREEN COMMUNITY AND SENIOR CENTER,4860 SAN FELIPE RD,San Jose,95135,37.2980721,-121.769717,06085503331,126324,5.7,underserved,8
PR0422346,CAMDEN COMMUNITY CENTER AND SENIOR CENTER,3369 UNION AV,San Jose,95124,37.263847,-121.932194,06085502701,133658,7.4,moderate,5
PR0422347,ALMADEN COMMUNITY AND SENIOR CENTER,6445 CAMDEN AV,San Jose,95120,37.2216921,-121.8694898,06085511910,250001,5.9,moderate,3
PR0422363,SAMMY G'S PIZZERIA,330 S 10TH ST,San Jose,95112,37.3358117,-121.8769548,06085501300,145260,13.5,highly_underserved,9
PR0422365,KOJA KITCHEN,2855 STEVENS CREEK BL STE 2461,Santa Clara,95050,37.3253266,-121.9453800999,06085505800,169722,4.2,well_served,2
PR0422367,COLD STONE CREAMERY,925 BLOSSOM HILL RD # 1663,San Jose,95123,37.2525161,-121.8630003,06085512027,106406,7.2,underserved,8
PR0422371,NICK THE GREEK,298 CASTRO ST,Mountain View,94041,37.3927546,-122.0798907999,06085509600,188676,14.7,underserved,6
PR0422385,MARCO POLO ITALIAN ICE CREAM,999 STORY RD STE 9072,San Jose,95122,37.331416,-121.8565649999,06085503105,61838,19.9,highly_underserved,9
PR0422394,GREEK SPOT,604 S MARY AV,Sunnyvale,94087,37.3710938,-122.0481038,06085508404,213393,5.1,well_served,1
PR0422399,APPLE- MT03-CAFFE MAC (MAIN),555 MATHILDA AV,Sunnyvale,94085,37.3915982,-122.0307655,06085509102,229505,5.5,moderate,3
PR0422400,APPLE- MT03-CAFFE MAC (BURRITO),555 MATHILDA AV,Sunnyvale,94085,37.3915982,-122.0307655,06085509102,229505,5.5,moderate,3
PR0422401,APPLE- MT03-CAFFE MAC (SALAD),555 MATHILDA AV,Sunnyvale,94085,37.3915982,-122.0307655,06085509102,229505,5.5,moderate,3
PR0422402,APPLE-MT04-ESPRESSO BAR,510 N PASTORIA AV,Sunnyvale,94085,37.3910675,-122.0337326999,06085509102,229505,5.5,moderate,3
PR0422411,POKE XPRESS,1236 S ABEL ST,Milpitas,95135,37.4128101,-121.9029774,06085504505,229572,2.5,moderate,5
PR0422415,MY GREEN LUNCH,355 MERIDIAN AV,San Jose,95126,37.322081,-121.914265,06085502002,117969,12.8,highly_underserved,11
PR0422418,PHILZ COFFEE,19439 STEVENS CREEK BL,Cupertino,95014,37.3249021,-122.0106154,06085508102,216094,0.5,moderate,3
PR0422457,SIGNATURE FLIGHT SUPPORT -  HANGER 6 KITCHEN COMMISSARY RM#610,325 MARTIN AV,San Jose,95050,37.3622244,-121.9367259,06085505100,115395,14.5,highly_underserved,9
PR0422458,SIGNATURE FLIGHT SUPPORT -  LOBBY RM T101 - COFFEE BAR,325 MARTIN AV,San Jose,95050,37.3622244,-121.9367259,06085505100,115395,14.5,highly_underserved,9
PR0422490,Taco Bell - 30648,2284 MONTEREY RD,San Jose,95112,37.3125788,-121.8696939999,06085503122,46371,20.4,highly_underserved,9
PR0422501,ADOBE-BON APPETIT-PALETTES CAFE - KITCHEN,151 S ALMADEN BL,San Jose,95110,37.3358488999,-121.8983319999,06085500800,151357,10.9,underserved,8
PR0422508,AFC STEAM TABLE @ SAN JOSE STATE UNV. #2,211 S 9TH ST,San Jose,95112,37.3360457,-121.8810957,06085500901,72112,35.8,highly_underserved,9
PR0422516,PIZZA MY HEART,19409 STEVENS CREEK RD,Cupertino,95014,37.3230708,-122.0102398999,06085508102,216094,0.5,moderate,3
PR0422524,FRATERNAL ORDER OF EAGLES AERIE #8 SAN JOSE - BAR,1036 LINCOLN AV,San Jose,95125,37.311514,-121.902806,06085501800,142235,6.8,underserved,6
PR0422538,MORGAN HILL WINE SHOP & CIGAR CO.,16375 MONTEREY ST,Morgan Hill,95037,37.1177759,-121.6457510999,06085512313,107198,11.0,underserved,7
PR0422559,RANCHITO MEXICAN/SALVADORIAN  FOOD,1049 COCHRANE RD # 160,Morgan Hill,95037,37.1564587,-121.6519055,06085512308,248750,3.0,well_served,1
PR0422569,WING LEE FRESH POULTRY & MEAT,1166 TULLY RD,San Jose,95122,37.3153996,-121.8354767,06085503211,104677,8.6,highly_underserved,9
PR0422570,PHO HA NOI,969 STORY RD STE 6039,San Jose,95122,37.331868,-121.8578729999,06085503105,61838,19.9,highly_underserved,9
PR0422571,ROUND TABLE PIZZA,2550 BERRYESSA RD,San Jose,95312,37.3873107,-121.8594077999,06085504307,154801,4.3,underserved,6
PR0422573,THE CLEMENT HOTEL - KITCHEN,711 EL CAMINO REAL,Palo Alto,94301,37.440194,-122.162815,06085511609,148365,6.0,underserved,6
PR0422574,THE HABIT BURGER GRILL #127,2000 S BASCOM AV STE 100,Campbell,95008,37.2867129,-121.9314428,06085502603,206125,7.2,moderate,4
PR0422578,SAN JOSE BBQ,2655 ROBERT FOWLER WY,San Jose,95148,37.3388512,-121.8200467,06085503306,119091,10.4,highly_underserved,10
PR0422580,PHOEVER,321 W WASHINGTON AV,Sunnyvale,94086,37.3765394,-122.0329272,06085508602,180959,7.9,underserved,6
PR0422583,MONTA VISTA H.S. CONCESSION,21840 MC CLELLAN RD,Cupertino,95014,37.315419,-122.056443,06085507702,250001,5.3,moderate,4
PR0422587,ACE SUSHI @ LUCKY MARKET #233,3457 MCKEE RD,San Jose,95127,37.3809789,-121.8294114,06085503802,114023,8.9,highly_underserved,10
PR0422591,BBQ CHICKEN CUPERTINO - APPLE PARK,10815 N WOLFE RD STE 105,Cupertino,95014,37.3354958,-122.0147053,06085508101,250001,0.8,well_served,0
PR0422635,SJSU STUDENT UNION - SUBWAY,390 S 8TH ST,San Jose,95112,37.3354526,-121.8784589,06085500902,42955,51.0,highly_underserved,10
PR0422692,COMFORT INN SUITES,940 WEDDELL DR,Sunnyvale,94089,37.400094,-122.026457,06085504808,117054,10.5,highly_underserved,11
PR0422703,ADOBE-BON APPETIT-PALETTES - SALAD BAR,151 S ALMADEN BL,San Jose,95110,37.3358488999,-121.8983319999,06085500800,151357,10.9,underserved,8
PR0422704,ADOBE-BON APPETIT-PALETTES SUSHI BAR,151 S ALMADEN BL,San Jose,95110,37.3358488999,-121.8983319999,06085500800,151357,10.9,underserved,8
PR0422741,JIN JIN GOURMET CHINESE CUISINE,927 E ARQUES AV STE 131,Sunnyvale,94085,37.3813511,-122.0076088,06085508708,250001,7.3,moderate,5
PR0422765,"POP-UP TEA, COFFEE & SNACKS",185 BRANHAM LN STE 2,San Jose,95136,37.2672058,-121.8331468,06085512055,124398,6.3,moderate,5
PR0422767,MOUNTAIN MIKES PIZZA,1290 FRANKLIN ST,Santa Clara,95050,37.3483401,-121.9485416,06085505600,140263,20.1,underserved,8
PR0422768,GILROY EARLY COLLEGE ACADEMY (GECA 01),5055 SANTA TERESA BL,Gilroy,95020,36.9736873,-121.5684987,06085512510,117083,3.7,highly_underserved,9
PR0422789,SHAYONA - SNACK SHOP,1430 CALIFORNIA CL,Milpitas,95035,37.4488569,-121.9185406,06085504506,164879,6.3,underserved,8
PR0422790,SHAYONA - KITCHEN,1430 CALIFORNIA CL,Milpitas,95035,37.4488569,-121.9185406,06085504506,164879,6.3,underserved,8
PR0422808,KURA REVOLVING SUSHI BAR,19600 VALLCO PY STE 160,Cupertino,95014,37.3256172,-122.0126569999,06085508102,216094,0.5,moderate,3
PR0422810,SUNDOWNER INN-FOOD SERVICE,504 ROSS DR,Sunnyvale,94086,37.401979,-122.027424,06085504808,117054,10.5,highly_underserved,11
PR0422830,SJSU STUDENT UNION - STAGING KITCHEN,390 S 8TH ST,San Jose,95112,37.3354526,-121.8784589,06085500902,42955,51.0,highly_underserved,10
PR0422831,SJSU STUDENT UNION - STARBUCKS,390 S 8TH ST,San Jose,95112,37.3354526,-121.8784589,06085500902,42955,51.0,highly_underserved,10
PR0422860,SIZZLING LUNCH,10033 SAICH WY,Cupertino,95014,37.3231272,-122.0373005,06085507806,200887,7.3,moderate,5
PR0422911,ALUM ROCK UNITED METHODIST CHURCH - KITCHEN,30 KIRK AV,San Jose,95127-2214,37.3770129,-121.8223049,06085504201,197750,6.7,moderate,5
PR0422912,SAN JOSE BEHAVIORAL HEALTH - KITCHEN,455 SILICON VALLEY BL,San Jose,95138,37.248208,-121.772713,06085512001,205750,1.7,moderate,4
PR0422914,ROSE CAFE & DONUTS,994 SARATOGA AV,San Jose,95129,37.3085063,-121.9774014999,06085506304,113893,11.8,highly_underserved,10
PR0422940,FRUTI HELADO LA POBLANITA,1539 ALUM ROCK AV,San Jose,95116,37.3508166,-121.8603001999,06085503601,98021,13.9,underserved,8
PR0422985,NICK THE GREEK,1687 HOLLENBECK AV,Sunnyvale,94087,37.3378467,-122.0429006,06085508303,219081,2.3,well_served,2
PR0423053,TACOS EL COMPA TAQUERIA,1321 BLOSSOM HILL RD,San Jose,95118,37.2467919,-121.8857774,06085502910,110091,11.7,underserved,8
PR0423054,FOX TALE FERMENTATION PROJECT,30 E SANTA CLARA ST STE 120,San Jose,95113,37.3362638,-121.8898391,06085500901,72112,35.8,highly_underserved,9
PR0423056,PINEWOOD SCHOOL - MIDDLE CAMPUS KITCHEN,327 FREMONT AV,Los Altos,94022,37.3676249,-122.10618,06085510200,250001,0.9,moderate,3
PR0423110,PASSION-T,2266 SENTER RD STE 128,San Jose,95112,37.310526,-121.8499698,06085503122,46371,20.4,highly_underserved,9
PR0423111,LOLLI AND POPS,925 BLOSSOM HILL RD STE 1553,San Jose,95123,37.2517892,-121.8657786,06085512027,106406,7.2,underserved,8
PR0423112,PISCO BAR,14486 BIG BASIN WY,Saratoga,95070,37.2574596,-122.0336828,06085507302,250001,4.7,well_served,1
PR0423113,EUREKA!,19369 STEVENS CREEK BL STE 130,Cupertino,95014,37.3238512,-122.0096871,06085508102,216094,0.5,moderate,3
PR0423122,ST. SIMON PARISH & SCHOOL,1860 GRANT RD,Los Altos,94024,37.3470015,-122.0785645999,06085510002,250001,1.5,moderate,3
PR0423132,DOSA CORNER,1165 REED AV,Sunnyvale,94086,37.3674782,-121.9972942,06085508706,216210,4.3,underserved,6
PR0423140,CURRY HYUGA,19650 STEVENS CREEK BL,Cupertino,95014,37.3225587,-122.0167695,06085508006,240833,3.3,well_served,0
PR0423146,SUSIECAKES BAKERY,1109 LINCOLN AV STE 20,San Jose,95125,37.3081404,-121.9011363,06085502301,177692,2.5,well_served,2
PR0423149,COMPASS GROUP @ INTEL RNB COFFEE BAR,2200 MISSION COLLEGE BL,Santa Clara,95054,37.387745,-121.963112,06085505010,202663,9.9,underserved,7
PR0423151,LA SUPERIOR TAQUERIA,1098 LEIGH AV,San Jose,95126,37.3039546,-121.9223503,06085502203,125750,12.7,highly_underserved,9
PR0423188,RONALD MCDONALD HOUSE,510 SAND HILL RD,Palo Alto,94304,37.4406086,-122.1744431999,06085511609,148365,6.0,underserved,6
PR0423190,WANPO TEA SHOP,180 EL CAMINO REAL STE 721,Palo Alto,94304,37.4443223,-122.1709313999,06085511609,148365,6.0,underserved,6
PR0423191,WINGSTOP,250 COCHRANE PLZ,Morgan Hill,95037,37.151089,-121.6547215,06085512311,139074,6.3,moderate,5
PR0423219,PHIN CAFE,2000 S BASCOM AV # 110,Campbell,95008,37.2866615,-121.9312654,06085502603,206125,7.2,moderate,4
PR0423223,JERSEY MIKE'S SUBS,1167 W EL CAMINO REAL,Sunnyvale,94087,37.3734783,-122.0546299999,06085509106,159951,6.2,underserved,7
PR0423224,OMG TEA,1171 HOMESTEAD STE 115,Santa Clara,95050,37.3485012,-121.9461577,06085505600,140263,20.1,underserved,8
PR0423227,BASKIN-ROBBINS,779 STORY RD STE 55,San Jose,95122,37.3295127,-121.8593366,06085503105,61838,19.9,highly_underserved,9
PR0423269,BONCHON ALMADEN,1375 BLOSSOM HILL RD STE 66,San Jose,95118,37.2449515,-121.8900859,06085511915,81458,16.7,highly_underserved,9
PR0423276,BOBA PUP,1080 KIELY BL,Santa Clara,95051,37.3459399,-121.9791525,06085505403,182500,6.1,underserved,6
PR0423279,ZUNIGA RESTAURANT & CAKERY,1783 ALUM ROCK AV,San Jose,95116,37.3537237,-121.8543631,06085503707,109000,6.4,highly_underserved,9
PR0423289,LAJEVARD EATS & CO,181 E TASMAN DR # 50,San Jose,95134,37.4124686,-121.9386428,06085505015,167422,3.5,moderate,5
PR0423309,GIO CHA NHU PHUONG,2487 ALVIN AV,San Jose,95121,37.3191077,-121.8269469,06085503304,101039,9.4,underserved,7
PR0423311,SENRO SUSHI,5730 COTTLE RD STE 110,San Jose,95123,37.2482272,-121.8026626999,06085512058,138750,4.4,moderate,5
PR0423326,GONG CHA,2200 EASTRIDGE LP STE 2000,San Jose,95122,37.3256132,-121.8138869,06085503305,103000,13.6,highly_underserved,9
PR0423390,PHO HOA NOODLE SOUP,20674 HOMESTEAD RD,Cupertino,95014,37.3374903,-122.0359768999,06085507805,201939,7.1,moderate,4
PR0423391,TACOS AMECA #3,15700 MONTEREY RD STE 160,Morgan Hill,95037,37.1100729,-121.6390572999,06085512310,100506,8.3,underserved,8
PR0423393,DAY WORKER CENTER OF MOUNTAIN VIEW,113 ESCUELA AV,Mountain View,94040,37.4002543,-122.0916517,06085509500,178892,7.9,underserved,8
PR0423406,UME TEA,4750 ALMADEN EX # 136,San Jose,95118,37.2614668,-121.8756880999,06085512024,136168,8.8,underserved,7
PR0423420,AFC SUSHI @ SAFEWAY #767,6150 BOLLINGER RD,San Jose,95129,37.3099826,-122.011886,06085507903,223571,2.5,moderate,3
PR0423431,THE BREAKFAST CLUB - MOUNTAIN VIEW,545 SAN ANTONIO RD # 32,Mountain View,94040,37.403158,-122.1117699,06085509404,203864,3.7,moderate,4
PR0423444,ASA LOS GATOS,57 LOS GATOS - SARATOGA RD,Los Gatos,95032,37.226821,-121.972117,06085507004,175347,8.3,moderate,5
PR0423462,SWEETGREEN PALO ALTO,261 HAMILTON AV,Palo Alto,94301,37.4447724,-122.1609396999,06085511302,139167,18.2,underserved,8
PR0423463,MYLAPORE SOUTH INDIAN VEGETARIAN,1690 SARATOGA AV # 96,San Jose,95129,37.2922138,-121.9912282,06085506601,133194,4.5,moderate,5
PR0423522,COUPA CAFE - LYTTON,111 LYTTON AV,Palo Alto,94301,37.4444048999,-122.1651843,06085511302,139167,18.2,underserved,8
PR0423548,SUNNYVALE TANDOORI PIZZA INC,241 W WASHINGTON AV,Sunnyvale,94086,37.3762198,-122.0313372,06085508602,180959,7.9,underserved,6
PR0423653,DIN TAI FUNG,2855 STEVENS CREEK BL STE #1259,Santa Clara,95050,37.3253266,-121.9453800999,06085505800,169722,4.2,well_served,2
PR0423726,MINGKEE DELI,20956 HOMESTEAD RD # H,Cupertino,95014,37.3367452,-122.0401997,06085507805,201939,7.1,moderate,4
PR0423727,ARAMARK @ MISSION KITCHEN AND COFFEE,3979 FREEDOM CL STE 100,Santa Clara,95054,37.3880572,-121.9739409999,06085505010,202663,9.9,underserved,7
PR0423728,GIWA,1494 HALFORD AV,Santa Clara,95051,37.3514024,-122.0000494999,06085508205,213981,2.9,well_served,1
PR0423729,NICK THE GREEK,125 BERNAL RD STE 70,San Jose,95119,37.2323445,-121.7749432,06085512032,173750,12.3,underserved,6
PR0423731,TONGSUI,540 BRYANT ST,Palo Alto,94301,37.4452393,-122.1610188999,06085511302,139167,18.2,underserved,8
PR0423732,LAMELLA TAVERN,1109 LINCOLN AV # 10,San Jose,95125,37.3081404,-121.9011363,06085502301,177692,2.5,well_served,2
PR0423733,BABY NUTRITION 1,3117 ALUM ROCK AV,San Jose,95127,37.3662635,-121.8277095999,06085503902,121083,9.5,underserved,7
