geoid,name,total_population,median_household_income,poverty_rate_pct,households_no_vehicle_pct,total_food_businesses,fresh_food_businesses,limited_fresh_food_businesses,restaurant_businesses,fresh_food_share,fresh_food_per_1000_people,food_access_priority_score,limited_fresh_food_per_1000_people,restaurant_per_1000_people,fresh_food_access_raw,fresh_food_access_score,access_vulnerability_score,priority_area_flag,access_label
06085508206,Census Tract 5082.06; Santa Clara County; California,4048,250001,3.5,0.0,4,0,1,1,0.0,0.0,2.575,0.24703557312252963,0.24703557312252963,0.2940594059405941,60.0,40.0,False,Above-average fresh-food access
06085502302,Census Tract 5023.02; Santa Clara County; California,3261,127175,1.7,4.23,11,2,1,2,0.1818181818181818,0.613308800981294,2.5716,0.306654400490647,0.613308800981294,0.3122135467117897,69.6,30.4,False,Above-average fresh-food access
06085508403,Census Tract 5084.03; Santa Clara County; California,3176,250001,2.2,1.6,9,0,1,0,0.0,0.0,2.55,0.3148614609571788,0.0,0.29327655048341594,59.1,40.9,False,Moderate fresh-food access
06085506000,Census Tract 5060; Santa Clara County; California,4988,197202,3.0,0.44,12,1,1,2,0.0833333333333333,0.20048115477145148,2.5016000000000003,0.20048115477145148,0.40096230954290296,0.2956912469278211,62.0,38.0,False,Above-average fresh-food access
06085503001,Census Tract 5030.01; Santa Clara County; California,4430,148750,3.2,0.0,8,0,1,2,0.0,0.0,2.4400000000000004,0.22573363431151242,0.45146726862302483,0.24578172765364403,21.8,78.2,False,Lower fresh-food access
06085502301,Census Tract 5023.01; Santa Clara County; California,3021,177692,2.5,2.02,21,1,0,7,0.0476190476190476,0.3310162197947699,2.4362,0.0,2.3171135385633894,0.3015615721171235,65.7,34.3,False,Above-average fresh-food access
06085512308,Census Tract 5123.08; Santa Clara County; California,8550,248750,3.0,0.59,27,2,0,10,0.074074074074074,0.23391812865497075,2.4115,0.0,1.1695906432748537,0.3247691415772969,73.8,26.2,False,Above-average fresh-food access
06085507401,Census Tract 5074.01; Santa Clara County; California,5800,244046,2.3,1.0,10,0,0,4,0.0,0.0,2.385,0.0,0.6896551724137931,0.2914630941991251,55.9,44.1,False,Moderate fresh-food access
06085507302,Census Tract 5073.02; Santa Clara County; California,2654,250001,4.7,0.0,36,2,0,12,0.0555555555555555,0.7535795026375283,2.3804000000000003,0.0,4.52147701582517,0.39335988271020017,88.0,12.0,False,Strong fresh-food access
06085506801,Census Tract 5068.01; Santa Clara County; California,6216,250001,3.6,1.26,27,4,1,7,0.1481481481481481,0.6435006435006435,2.3718,0.16087516087516088,1.1261261261261262,0.3780419840676381,85.0,15.0,False,Strong fresh-food access
06085504509,Census Tract 5045.09; Santa Clara County; California,4921,181165,2.5,3.07,30,6,0,5,0.2,1.219264377159114,2.363533333333333,0.0,1.016053647632595,0.420881693801948,91.4,8.6,False,Strong fresh-food access
06085511907,Census Tract 5119.07; Santa Clara County; California,4096,250001,0.9,2.71,5,0,0,0,0.0,0.0,2.3535,0.0,0.0,0.2935218108466323,59.3,40.7,False,Moderate fresh-food access
06085503326,Census Tract 5033.26; Santa Clara County; California,6829,235673,1.9,1.32,2,0,0,0,0.0,0.0,2.317,0.0,0.0,0.2875422790454663,51.2,48.8,False,Moderate fresh-food access
06085511912,Census Tract 5119.12; Santa Clara County; California,5286,232214,2.1,1.04,1,0,0,0,0.0,0.0,2.309,0.0,0.0,0.2860641473210261,49.8,50.2,False,Moderate fresh-food access
06085508301,Census Tract 5083.01; Santa Clara County; California,4461,250001,1.1,2.26,5,0,0,0,0.0,0.0,2.286,0.0,0.0,0.29406995924099333,60.3,39.7,False,Above-average fresh-food access
06085507205,Census Tract 5072.05; Santa Clara County; California,4459,244521,4.0,0.0,15,2,0,4,0.1333333333333333,0.4485310607759587,2.2459,0.0,0.8970621215519174,0.35094227904686925,80.6,19.4,False,Strong fresh-food access
06085507904,Census Tract 5079.04; Santa Clara County; California,2963,250001,1.5,1.32,4,0,1,1,0.0,0.0,2.137,0.3374957813027337,0.3374957813027337,0.2952501838517885,61.3,38.7,False,Above-average fresh-food access
06085506804,Census Tract 5068.04; Santa Clara County; California,4377,221071,2.5,0.0,6,0,0,0,0.0,0.0,2.125,0.0,0.0,0.2820756987006423,46.6,53.4,False,Moderate fresh-food access
06085503507,Census Tract 5035.07; Santa Clara County; California,2290,168716,4.2,0.0,7,2,0,3,0.2857142857142857,0.8733624454148472,2.119,0.0,1.3100436681222707,0.3712771277306364,84.1,15.9,False,Strong fresh-food access
06085511914,Census Tract 5119.14; Santa Clara County; California,6287,250001,1.9,2.36,16,3,3,4,0.1875,0.4771751232702402,2.1001333333333334,0.4771751232702402,0.6362334976936536,0.3566588347772064,81.4,18.6,False,Strong fresh-food access
06085508401,Census Tract 5084.01; Santa Clara County; California,8061,198816,1.7,1.5,24,2,1,2,0.0833333333333333,0.24810817516437167,2.0961,0.12405408758218583,0.24810817516437167,0.30324653680099356,66.9,33.1,False,Above-average fresh-food access
06085510002,Census Tract 5100.02; Santa Clara County; California,4131,250001,1.5,1.12,2,0,0,0,0.0,0.0,2.067,0.0,0.0,0.29566982296215355,61.8,38.2,False,Above-average fresh-food access
06085503339,Census Tract 5033.39; Santa Clara County; California,3827,250001,1.0,1.61,2,0,0,1,0.0,0.0,2.0135,0.0,0.26130128037627387,0.29563180615166007,61.5,38.5,False,Above-average fresh-food access
06085512305,Census Tract 5123.05; Santa Clara County; California,4029,247321,1.8,0.54,2,0,0,0,0.0,0.0,1.999,0.0,0.0,0.2949991370904736,60.8,39.2,False,Above-average fresh-food access
06085503338,Census Tract 5033.38; Santa Clara County; California,3972,250001,1.6,2.45,11,2,0,5,0.1818181818181818,0.5035246727089627,1.9747,0.0,1.2588116817724069,0.36061926954150236,82.6,17.4,False,Strong fresh-food access
06085510802,Census Tract 5108.02; Santa Clara County; California,2014,250001,2.1,2.48,11,3,0,2,0.2727272727272727,1.4895729890764648,1.947266666666667,0.0,0.9930486593843099,0.4926087937509317,95.8,4.2,False,Strong fresh-food access
06085511100,Census Tract 5111; Santa Clara County; California,5379,250001,2.9,1.05,12,4,1,1,0.3333333333333333,0.7436326454731362,1.94145,0.18590816136828406,0.18590816136828406,0.3933790541135215,88.2,11.8,False,Strong fresh-food access
06085511705,Census Tract 5117.05; Santa Clara County; California,2145,250001,2.3,2.34,40,5,0,20,0.125,2.331002331002331,1.9398,0.0,9.324009324009324,0.6060363554835745,98.3,1.7,False,Strong fresh-food access
06085512005,Census Tract 5120.05; Santa Clara County; California,6650,198012,3.2,0.56,13,5,0,2,0.3846153846153846,0.7518796992481203,1.902,0.0,0.3007518796992481,0.3698318425112669,83.6,16.4,False,Strong fresh-food access
06085512515,Census Tract 5125.15; Santa Clara County; California,4837,176250,0.9,1.27,2,0,0,1,0.0,0.0,1.8495,0.0,0.20673971469919372,0.26094514894965715,34.3,65.7,False,Lower fresh-food access
06085504700,Census Tract 5047; Santa Clara County; California,845,194917,1.7,0.0,0,0,0,0,,0.0,1.765,0.0,0.0,0.27103586893246734,40.2,59.8,False,Moderate fresh-food access
06085511502,Census Tract 5115.02; Santa Clara County; California,3022,250001,0.8,0.93,14,0,0,0,0.0,0.0,1.6855,0.0,0.0,0.29745461873086176,63.2,36.8,False,Above-average fresh-food access
06085511917,Census Tract 5119.17; Santa Clara County; California,4379,250001,0.8,0.85,1,0,0,0,0.0,0.0,1.6575,0.0,0.0,0.2976224743750078,63.5,36.5,False,Above-average fresh-food access
06085512034,Census Tract 5120.34; Santa Clara County; California,2997,157569,2.0,0.3,19,1,0,6,0.0526315789473684,0.333667000333667,1.6044,0.0,2.002002002002002,0.29680527327846606,63.0,37.0,False,Above-average fresh-food access
06085503330,Census Tract 5033.30; Santa Clara County; California,6550,250001,1.7,0.92,16,3,0,5,0.1875,0.4580152671755725,1.5236666666666667,0.0,0.7633587786259542,0.3574911323922223,81.9,18.1,False,Strong fresh-food access
06085507206,Census Tract 5072.06; Santa Clara County; California,2826,250001,1.1,0.0,2,0,0,0,0.0,0.0,1.495,0.0,0.0,0.29881188118811886,64.2,35.8,False,Above-average fresh-food access
06085510200,Census Tract 5102; Santa Clara County; California,4565,250001,0.9,2.22,11,3,0,3,0.2727272727272727,0.6571741511500547,1.4863333333333333,0.0,0.6571741511500547,0.3832191490109479,86.3,13.7,False,Strong fresh-food access
06085507807,Census Tract 5078.07; Santa Clara County; California,3115,250001,1.0,0.88,13,1,0,1,0.0769230769230769,0.32102728731942215,1.3810000000000002,0.0,0.32102728731942215,0.3404780956460657,78.2,21.8,False,Above-average fresh-food access
06085512312,Census Tract 5123.12; Santa Clara County; California,4066,206208,0.7,0.0,7,0,1,0,0.0,0.0,1.315,0.24594195769798327,0.0,0.27846599623978674,44.6,55.4,False,Moderate fresh-food access
06085509901,Census Tract 5099.01; Santa Clara County; California,2602,250001,1.6,1.16,22,3,0,4,0.1363636363636363,1.1529592621060722,1.2994666666666668,0.0,1.5372790161414296,0.45095090377776215,93.6,6.4,False,Strong fresh-food access
06085512029,Census Tract 5120.29; Santa Clara County; California,8115,180725,1.7,0.67,34,6,0,7,0.1764705882352941,0.7393715341959335,1.27,0.0,0.862600123228589,0.36253960091814286,83.1,16.9,False,Strong fresh-food access
06085511905,Census Tract 5119.05; Santa Clara County; California,3084,250001,0.7,1.77,14,2,0,4,0.1428571428571428,0.648508430609598,1.2429,0.0,1.297016861219196,0.38339015426930856,86.5,13.5,False,Strong fresh-food access
06085510400,Census Tract 5104; Santa Clara County; California,3495,250001,1.7,0.62,16,3,0,6,0.1875,0.8583690987124464,1.215,0.0,1.7167381974248928,0.4121383317778827,90.7,9.3,False,Strong fresh-food access
06085507500,Census Tract 5075; Santa Clara County; California,5955,214375,1.3,0.47,15,3,0,2,0.2,0.5037783375314862,1.1465,0.0,0.33585222502099077,0.34820605760823464,80.1,19.9,False,Strong fresh-food access
06085509304,Census Tract 5093.04; Santa Clara County; California,3175,207381,1.8,0.61,42,8,2,13,0.1904761904761904,2.5196850393700787,1.102875,0.6299212598425197,4.094488188976378,0.6155425656079665,98.8,1.2,False,Strong fresh-food access
06085508101,Census Tract 5081.01; Santa Clara County; California,6679,250001,0.8,1.41,84,8,0,17,0.0952380952380952,1.1977840994160802,1.020475,0.0,2.5452912112591703,0.4580585044797001,94.6,5.4,False,Strong fresh-food access
06085507701,Census Tract 5077.01; Santa Clara County; California,3788,234886,1.7,0.0,44,6,1,10,0.1363636363636363,1.583949313621964,0.8912666666666667,0.26399155227032733,2.6399155227032733,0.504042429496592,96.3,3.7,False,Strong fresh-food access
06085511913,Census Tract 5119.13; Santa Clara County; California,4282,250001,0.6,0.0,10,3,0,3,0.3,0.7006071929005138,0.5554666666666668,0.0,0.7006071929005138,0.3943314057001216,88.7,11.3,False,Strong fresh-food access
